fips,county_name,nri_risk_rating,economic_profile,economic_profile_label,assignment_confidence,assignment_margin,second_best_profile,second_best_profile_label
45025,"Chesterfield County, SC",Low,4,Larger average-economy counties,0.9930000743033137,0.9864442302209518,3,Large high-wage metro counties
45027,"Clarendon County, SC",Low,1,Smaller mixed-economy counties,0.9988137799108997,0.9978017980069463,4,Larger average-economy counties
45029,"Colleton County, SC",Moderate,4,Larger average-economy counties,0.951741179432972,0.9055292857881144,3,Large high-wage metro counties
45031,"Darlington County, SC",Low,4,Larger average-economy counties,0.9609973378152874,0.9223127185764248,1,Smaller mixed-economy counties
45033,"Dillon County, SC",Moderate,4,Larger average-economy counties,0.5665778406198657,0.1338490024427208,1,Smaller mixed-economy counties
45035,"Dorchester County, SC",Moderate,3,Large high-wage metro counties,0.9997287801744219,0.9995515349234875,0,High-wage investment-income counties
45037,"Edgefield County, SC",Very Low,4,Larger average-economy counties,0.91447679811911,0.86974028080344,0,High-wage investment-income counties
45039,"Fairfield County, SC",Very Low,1,Smaller mixed-economy counties,0.9994577232141669,0.9989833364439119,0,High-wage investment-income counties
45041,"Florence County, SC",Moderate,4,Larger average-economy counties,0.6245160948210935,0.2497993942303482,3,Large high-wage metro counties
45043,"Georgetown County, SC",Moderate,4,Larger average-economy counties,0.9189952605383385,0.8428273200579603,1,Smaller mixed-economy counties
45045,"Greenville County, SC",Moderate,3,Large high-wage metro counties,0.9996500423086475,0.9994182442286498,0,High-wage investment-income counties
45047,"Greenwood County, SC",Low,4,Larger average-economy counties,0.9548372073737486,0.909864694138101,3,Large high-wage metro counties
45049,"Hampton County, SC",Low,4,Larger average-economy counties,0.5406029541851946,0.08382632665255685,1,Smaller mixed-economy counties
45051,"Horry County, SC",High,3,Large high-wage metro counties,0.9762325168500573,0.9590018292175319,0,High-wage investment-income counties
45053,"Jasper County, SC",Low,0,High-wage investment-income counties,0.6909920435463174,0.382237501267291,2,Small transfer-reliant counties
45055,"Kershaw County, SC",Low,4,Larger average-economy counties,0.8000001565156002,0.6048316386851182,3,Large high-wage metro counties
45057,"Lancaster County, SC",Low,3,Large high-wage metro counties,0.9941065292262287,0.9899933880870271,0,High-wage investment-income counties
45059,"Laurens County, SC",Low,4,Larger average-economy counties,0.9947675426433085,0.9917709060440867,3,Large high-wage metro counties
45061,"Lee County, SC",Very Low,1,Smaller mixed-economy counties,0.7676919584708929,0.5697200312458932,4,Larger average-economy counties
45063,"Lexington County, SC",Moderate,3,Large high-wage metro counties,0.9997836047803161,0.9996433219157962,0,High-wage investment-income counties
45065,"McCormick County, SC",Very Low,1,Smaller mixed-economy counties,0.8836482465818649,0.7749826203464247,0,High-wage investment-income counties
45067,"Marion County, SC",Low,1,Smaller mixed-economy counties,0.9994678633126592,0.9990784144131473,0,High-wage investment-income counties
45069,"Marlboro County, SC",Low,1,Smaller mixed-economy counties,0.9988077874763126,0.9978469351837288,0,High-wage investment-income counties
45071,"Newberry County, SC",Low,4,Larger average-economy counties,0.873944196894848,0.7484361910583799,3,Large high-wage metro counties
45073,"Oconee County, SC",Moderate,4,Larger average-economy counties,0.6976911600160424,0.412786470146358,3,Large high-wage metro counties
45075,"Orangeburg County, SC",Moderate,4,Larger average-economy counties,0.9312577907376095,0.864198405619623,1,Smaller mixed-economy counties
45077,"Pickens County, SC",Low,3,Large high-wage metro counties,0.9810538344928719,0.9625840116317129,4,Larger average-economy counties
45079,"Richland County, SC",Moderate,3,Large high-wage metro counties,0.9998394560081619,0.9997384908418566,0,High-wage investment-income counties
45081,"Saluda County, SC",Very Low,4,Larger average-economy counties,0.949066533431337,0.898547295469952,3,Large high-wage metro counties
45083,"Spartanburg County, SC",Moderate,3,Large high-wage metro counties,0.9974595370060906,0.9957521178067503,0,High-wage investment-income counties
45085,"Sumter County, SC",Moderate,4,Larger average-economy counties,0.9693260057393939,0.9396900322575864,3,Large high-wage metro counties
45087,"Union County, SC",Low,1,Smaller mixed-economy counties,0.8886895325775376,0.7796297482795156,4,Larger average-economy counties
45089,"Williamsburg County, SC",Moderate,1,Smaller mixed-economy counties,0.9941500193323368,0.990094904934466,4,Larger average-economy counties
45091,"York County, SC",Moderate,3,Large high-wage metro counties,0.9908576732498895,0.9847483855535499,0,High-wage investment-income counties
46003,"Aurora County, SD",Very Low,4,Larger average-economy counties,0.9670233774853827,0.950050542216135,0,High-wage investment-income counties
46005,"Beadle County, SD",Low,3,Large high-wage metro counties,0.9862286027283457,0.9766699572013199,0,High-wage investment-income counties
46007,"Bennett County, SD",Very Low,4,Larger average-economy counties,0.8357316155655109,0.7331398680658388,3,Large high-wage metro counties
46009,"Bon Homme County, SD",Very Low,1,Smaller mixed-economy counties,0.7615219125961394,0.5396675772139511,4,Larger average-economy counties
46011,"Brookings County, SD",Low,3,Large high-wage metro counties,0.9446339286947668,0.9086412393675062,0,High-wage investment-income counties
46013,"Brown County, SD",Low,3,Large high-wage metro counties,0.7856117732359092,0.5722656029107905,4,Larger average-economy counties
46015,"Brule County, SD",Low,4,Larger average-economy counties,0.9887555631480026,0.9835400342319177,3,Large high-wage metro counties
46017,"Buffalo County, SD",Very Low,0,High-wage investment-income counties,0.522044796858352,0.1077900114823322,1,Smaller mixed-economy counties
46019,"Butte County, SD",Very Low,4,Larger average-economy counties,0.9724950739288144,0.9489651671147981,1,Smaller mixed-economy counties
46021,"Campbell County, SD",Very Low,0,High-wage investment-income counties,0.6650388608933835,0.49685379088409165,2,Small transfer-reliant counties
46023,"Charles Mix County, SD",Low,4,Larger average-economy counties,0.9349996321405933,0.8838722200349477,1,Smaller mixed-economy counties
46025,"Clark County, SD",Very Low,3,Large high-wage metro counties,0.373485309850018,0.059191798155039776,4,Larger average-economy counties
46027,"Clay County, SD",Very Low,3,Large high-wage metro counties,0.8686934457756841,0.7843501464087268,4,Larger average-economy counties
46029,"Codington County, SD",Low,4,Larger average-economy counties,0.9923320739689172,0.9885440170440917,3,Large high-wage metro counties
46031,"Corson County, SD",Very Low,0,High-wage investment-income counties,0.8302168789969073,0.6613979063752167,2,Small transfer-reliant counties
46033,"Custer County, SD",Very Low,4,Larger average-economy counties,0.9800521295896533,0.9715226758111125,0,High-wage investment-income counties
46035,"Davison County, SD",Very Low,4,Larger average-economy counties,0.9901883802189733,0.9805872348216419,3,Large high-wage metro counties
46037,"Day County, SD",Very Low,1,Smaller mixed-economy counties,0.9177312301733425,0.837884057503258,4,Larger average-economy counties
46039,"Deuel County, SD",Very Low,4,Larger average-economy counties,0.9528591118910262,0.9215448273803161,0,High-wage investment-income counties
46041,"Dewey County, SD",Low,0,High-wage investment-income counties,0.8271438612199548,0.6548053377537525,2,Small transfer-reliant counties
46043,"Douglas County, SD",Very Low,4,Larger average-economy counties,0.678704515831588,0.5240210579588223,0,High-wage investment-income counties
46045,"Edmunds County, SD",Very Low,4,Larger average-economy counties,0.9913999788278042,0.9880853097602774,1,Smaller mixed-economy counties
46047,"Fall River County, SD",Very Low,1,Smaller mixed-economy counties,0.66951171025809,0.38335950664139384,0,High-wage investment-income counties
46049,"Faulk County, SD",Very Low,1,Smaller mixed-economy counties,0.9549116991405079,0.9334298420152223,4,Larger average-economy counties
46051,"Grant County, SD",Very Low,4,Larger average-economy counties,0.9937811907169897,0.9899113156910684,1,Smaller mixed-economy counties
46053,"Gregory County, SD",Very Low,1,Smaller mixed-economy counties,0.9997456736706857,0.9995505465860236,0,High-wage investment-income counties
46055,"Haakon County, SD",Very Low,1,Smaller mixed-economy counties,0.8995328833774296,0.8093263294761917,0,High-wage investment-income counties
46057,"Hamlin County, SD",Very Low,0,High-wage investment-income counties,0.6836450987343702,0.41512654586553144,2,Small transfer-reliant counties
46059,"Hand County, SD",Very Low,1,Smaller mixed-economy counties,0.9957127980891834,0.9923045193891005,4,Larger average-economy counties
46061,"Hanson County, SD",Very Low,4,Larger average-economy counties,0.3991060384731383,0.016974551038569097,3,Large high-wage metro counties
46063,"Harding County, SD",Very Low,0,High-wage investment-income counties,0.8401011765788419,0.6837084388635088,2,Small transfer-reliant counties
46065,"Hughes County, SD",Very Low,4,Larger average-economy counties,0.8031969447866544,0.6420634184281013,1,Smaller mixed-economy counties
46067,"Hutchinson County, SD",Low,4,Larger average-economy counties,0.994665249712865,0.9909248234634431,1,Smaller mixed-economy counties
46069,"Hyde County, SD",Very Low,0,High-wage investment-income counties,0.8300847917301314,0.6962572575685351,1,Smaller mixed-economy counties
46071,"Jackson County, SD",Very Low,0,High-wage investment-income counties,0.7863742077121278,0.6738372668175483,2,Small transfer-reliant counties
46073,"Jerauld County, SD",Very Low,1,Smaller mixed-economy counties,0.9743166973338433,0.9513640351864975,0,High-wage investment-income counties
46075,"Jones County, SD",Very Low,0,High-wage investment-income counties,0.7898821749483806,0.5797643800639912,2,Small transfer-reliant counties
46077,"Kingsbury County, SD",Very Low,4,Larger average-economy counties,0.5709057464531337,0.14470548527724242,1,Smaller mixed-economy counties
46079,"Lake County, SD",Very Low,4,Larger average-economy counties,0.9607957098386872,0.9271137399598518,1,Smaller mixed-economy counties
46081,"Lawrence County, SD",Low,4,Larger average-economy counties,0.7620710370319514,0.6290822273263286,0,High-wage investment-income counties
46083,"Lincoln County, SD",Low,3,Large high-wage metro counties,0.9636603403691212,0.9366996103237906,0,High-wage investment-income counties
46085,"Lyman County, SD",Very Low,4,Larger average-economy counties,0.511134277565711,0.1678762697000014,0,High-wage investment-income counties
46087,"McCook County, SD",Low,3,Large high-wage metro counties,0.8904712909992912,0.8178167432486056,0,High-wage investment-income counties
46089,"McPherson County, SD",Very Low,1,Smaller mixed-economy counties,0.9935072076393398,0.9876217354857199,0,High-wage investment-income counties
46091,"Marshall County, SD",Very Low,4,Larger average-economy counties,0.9912447188822915,0.9868842548622427,1,Smaller mixed-economy counties
46093,"Meade County, SD",Low,4,Larger average-economy counties,0.8143765429358788,0.7158332847029355,3,Large high-wage metro counties
46095,"Mellette County, SD",Very Low,0,High-wage investment-income counties,0.9110159990538467,0.8220319991543585,2,Small transfer-reliant counties
46097,"Miner County, SD",Very Low,1,Smaller mixed-economy counties,0.9893027980704527,0.9795871923640768,0,High-wage investment-income counties
46099,"Minnehaha County, SD",Moderate,3,Large high-wage metro counties,0.998494075912656,0.9975131371443314,0,High-wage investment-income counties
46101,"Moody County, SD",Very Low,3,Large high-wage metro counties,0.962738966873115,0.9425675893323417,4,Larger average-economy counties
46102,"Oglala Lakota, SD",Low,0,High-wage investment-income counties,0.7178068081435024,0.5166852323458655,2,Small transfer-reliant counties
46103,"Pennington County, SD",Low,3,Large high-wage metro counties,0.9998415757867797,0.9997415478150833,0,High-wage investment-income counties
46105,"Perkins County, SD",Very Low,1,Smaller mixed-economy counties,0.9474000719445889,0.9013021378807285,0,High-wage investment-income counties
46107,"Potter County, SD",Very Low,1,Smaller mixed-economy counties,0.9818957913124461,0.9682272518544907,4,Larger average-economy counties
46109,"Roberts County, SD",Very Low,4,Larger average-economy counties,0.9803920437583394,0.9626663234299762,3,Large high-wage metro counties
46111,"Sanborn County, SD",Very Low,4,Larger average-economy counties,0.9676143888096517,0.9413391708322794,1,Smaller mixed-economy counties
46115,"Spink County, SD",Very Low,4,Larger average-economy counties,0.6066367593671966,0.2144928829713758,1,Smaller mixed-economy counties
46117,"Stanley County, SD",Very Low,1,Smaller mixed-economy counties,0.9924781716157512,0.9859262935468256,0,High-wage investment-income counties
46119,"Sully County, SD",Very Low,4,Larger average-economy counties,0.8697160649153859,0.7745717670886633,0,High-wage investment-income counties
46121,"Todd County, SD",Very Low,4,Larger average-economy counties,0.9845048957680687,0.9753352381682685,3,Large high-wage metro counties
46123,"Tripp County, SD",Very Low,1,Smaller mixed-economy counties,0.5824146578744506,0.21855550071475538,4,Larger average-economy counties
46125,"Turner County, SD",Very Low,3,Large high-wage metro counties,0.9150887558967673,0.8556557095081796,0,High-wage investment-income counties
46127,"Union County, SD",Very Low,3,Large high-wage metro counties,0.9960914038613877,0.9933839030844137,0,High-wage investment-income counties
46129,"Walworth County, SD",Very Low,4,Larger average-economy counties,0.5536225072566598,0.1114268405485137,1,Smaller mixed-economy counties
46135,"Yankton County, SD",Low,4,Larger average-economy counties,0.7951119472824731,0.5906957752106335,3,Large high-wage metro counties
46137,"Ziebach County, SD",Very Low,1,Smaller mixed-economy counties,0.7126168009841778,0.46247304965195407,0,High-wage investment-income counties
47001,"Anderson County, TN",Low,4,Larger average-economy counties,0.9966195503398965,0.9939839433275798,3,Large high-wage metro counties
47003,"Bedford County, TN",Low,3,Large high-wage metro counties,0.9995482016943146,0.9992501367035395,0,High-wage investment-income counties
47005,"Benton County, TN",Very Low,1,Smaller mixed-economy counties,0.9991924342021682,0.9984694907828777,0,High-wage investment-income counties
47007,"Bledsoe County, TN",Very Low,1,Smaller mixed-economy counties,0.7167190546870441,0.44571053400541816,4,Larger average-economy counties
47009,"Blount County, TN",Low,4,Larger average-economy counties,0.6984520308256962,0.39851144324617604,3,Large high-wage metro counties
47011,"Bradley County, TN",Low,3,Large high-wage metro counties,0.9992484276733735,0.9987866305478499,4,Larger average-economy counties
47013,"Campbell County, TN",Low,1,Smaller mixed-economy counties,0.873759372120927,0.7479407203170165,4,Larger average-economy counties
47015,"Cannon County, TN",Very Low,4,Larger average-economy counties,0.9587626041342688,0.9202416438856245,1,Smaller mixed-economy counties
47017,"Carroll County, TN",Low,4,Larger average-economy counties,0.9589599247953428,0.9181880443795262,1,Smaller mixed-economy counties
47019,"Carter County, TN",Low,4,Larger average-economy counties,0.5461273530010476,0.09442938333906198,1,Smaller mixed-economy counties
47021,"Cheatham County, TN",Low,4,Larger average-economy counties,0.9297542408366616,0.85975028151632,3,Large high-wage metro counties
47023,"Chester County, TN",Low,4,Larger average-economy counties,0.9954131841092168,0.9912629388356301,3,Large high-wage metro counties
47025,"Claiborne County, TN",Low,4,Larger average-economy counties,0.7647222317577055,0.5300299700913254,1,Smaller mixed-economy counties
47027,"Clay County, TN",Very Low,1,Smaller mixed-economy counties,0.9981405799799603,0.996478442250869,0,High-wage investment-income counties
47029,"Cocke County, TN",Low,1,Smaller mixed-economy counties,0.9737387961674835,0.949595705252986,4,Larger average-economy counties
47031,"Coffee County, TN",Low,3,Large high-wage metro counties,0.843625463612506,0.688141777418879,4,Larger average-economy counties
47033,"Crockett County, TN",Low,1,Smaller mixed-economy counties,0.9992341128946621,0.9985857718023606,0,High-wage investment-income counties
47035,"Cumberland County, TN",Low,1,Smaller mixed-economy counties,0.9761307457607502,0.9546490417127806,4,Larger average-economy counties
47037,"Davidson County, TN",High,3,Large high-wage metro counties,0.9958552745186657,0.9930798583925514,0,High-wage investment-income counties
47039,"Decatur County, TN",Very Low,1,Smaller mixed-economy counties,0.998673485271684,0.9975668023704769,0,High-wage investment-income counties
47041,"DeKalb County, TN",Very Low,4,Larger average-economy counties,0.9588019170801594,0.9188176350336288,3,Large high-wage metro counties
47043,"Dickson County, TN",Low,4,Larger average-economy counties,0.5063384682285713,0.013703808814966911,3,Large high-wage metro counties
47045,"Dyer County, TN",Moderate,1,Smaller mixed-economy counties,0.991059206060617,0.9870696461357943,0,High-wage investment-income counties
47047,"Fayette County, TN",Low,4,Larger average-economy counties,0.9956228124114515,0.9923215364581018,1,Smaller mixed-economy counties
47049,"Fentress County, TN",Very Low,1,Smaller mixed-economy counties,0.9983754808617215,0.9970093021599132,0,High-wage investment-income counties
47051,"Franklin County, TN",Low,4,Larger average-economy counties,0.9892794931189561,0.9789506674295887,3,Large high-wage metro counties
47053,"Gibson County, TN",Moderate,4,Larger average-economy counties,0.995009783523455,0.9904564909798044,1,Smaller mixed-economy counties
47055,"Giles County, TN",Low,4,Larger average-economy counties,0.9965743957007583,0.9948690878363379,3,Large high-wage metro counties
47057,"Grainger County, TN",Very Low,1,Smaller mixed-economy counties,0.8555908818112121,0.7205879076285719,4,Larger average-economy counties
47059,"Greene County, TN",Low,1,Smaller mixed-economy counties,0.7567570191852473,0.5146925659425071,4,Larger average-economy counties
47061,"Grundy County, TN",Very Low,1,Smaller mixed-economy counties,0.9993245952406692,0.9988164881794688,4,Larger average-economy counties
47063,"Hamblen County, TN",Low,3,Large high-wage metro counties,0.717797177252265,0.43728524060055796,4,Larger average-economy counties
47065,"Hamilton County, TN",Moderate,3,Large high-wage metro counties,0.9998968830100171,0.9998310273551559,0,High-wage investment-income counties
47067,"Hancock County, TN",Very Low,1,Smaller mixed-economy counties,0.9953777471522396,0.9911864403797876,0,High-wage investment-income counties
47069,"Hardeman County, TN",Low,1,Smaller mixed-economy counties,0.7579938881045555,0.5163171413826222,4,Larger average-economy counties
47071,"Hardin County, TN",Low,1,Smaller mixed-economy counties,0.9928124726167615,0.9861570502615282,4,Larger average-economy counties
47073,"Hawkins County, TN",Low,1,Smaller mixed-economy counties,0.5382395012946457,0.07713335748870487,4,Larger average-economy counties
47075,"Haywood County, TN",Low,1,Smaller mixed-economy counties,0.9929328320010689,0.9872835879525984,4,Larger average-economy counties
47077,"Henderson County, TN",Low,1,Smaller mixed-economy counties,0.9971426697774768,0.9949802843664846,4,Larger average-economy counties
47079,"Henry County, TN",Moderate,1,Smaller mixed-economy counties,0.9983567879732083,0.9970050677418824,4,Larger average-economy counties
47081,"Hickman County, TN",Low,4,Larger average-economy counties,0.8607612592102651,0.7220303709930322,1,Smaller mixed-economy counties
47083,"Houston County, TN",Very Low,1,Smaller mixed-economy counties,0.9996392611138306,0.9993373398144729,0,High-wage investment-income counties
47085,"Humphreys County, TN",Low,1,Smaller mixed-economy counties,0.9638345947688091,0.928200508169871,4,Larger average-economy counties
47087,"Jackson County, TN",Very Low,1,Smaller mixed-economy counties,0.9978683880669778,0.996435034643856,4,Larger average-economy counties
47089,"Jefferson County, TN",Low,4,Larger average-economy counties,0.9610671942483342,0.9232144886678035,1,Smaller mixed-economy counties
47091,"Johnson County, TN",Very Low,1,Smaller mixed-economy counties,0.9926363544229441,0.9865868685263096,4,Larger average-economy counties
47093,"Knox County, TN",Moderate,3,Large high-wage metro counties,0.9998477183870672,0.9997498430037159,0,High-wage investment-income counties
47095,"Lake County, TN",Low,1,Smaller mixed-economy counties,0.9701770387480824,0.9425120437041213,0,High-wage investment-income counties
47097,"Lauderdale County, TN",Low,1,Smaller mixed-economy counties,0.9899310186173166,0.9818236832313507,0,High-wage investment-income counties
47099,"Lawrence County, TN",Low,4,Larger average-economy counties,0.9974225757985463,0.9956236917651741,3,Large high-wage metro counties
47101,"Lewis County, TN",Very Low,1,Smaller mixed-economy counties,0.8194285542488249,0.6410835885078304,4,Larger average-economy counties
47103,"Lincoln County, TN",Low,4,Larger average-economy counties,0.9939058109032447,0.9880972578095184,3,Large high-wage metro counties
47105,"Loudon County, TN",Low,3,Large high-wage metro counties,0.49082041085255074,0.001071192144459554,4,Larger average-economy counties
47107,"McMinn County, TN",Low,4,Larger average-economy counties,0.99345186404546,0.988233519877796,1,Smaller mixed-economy counties
47109,"McNairy County, TN",Low,1,Smaller mixed-economy counties,0.9980822765822744,0.9963032429738184,4,Larger average-economy counties
47111,"Macon County, TN",Very Low,4,Larger average-economy counties,0.9510062458844212,0.9060444913926976,3,Large high-wage metro counties
47113,"Madison County, TN",Moderate,3,Large high-wage metro counties,0.9810386353342384,0.9624027540827489,4,Larger average-economy counties
47115,"Marion County, TN",Low,1,Smaller mixed-economy counties,0.9578437206608111,0.9159251519783957,4,Larger average-economy counties
47117,"Marshall County, TN",Low,4,Larger average-economy counties,0.7747763980923416,0.5569043795347723,3,Large high-wage metro counties
47119,"Maury County, TN",Low,3,Large high-wage metro counties,0.998340347922684,0.9971674867186582,0,High-wage investment-income counties
47121,"Meigs County, TN",Very Low,1,Smaller mixed-economy counties,0.9971852654111221,0.9949966457384477,0,High-wage investment-income counties
47123,"Monroe County, TN",Low,1,Smaller mixed-economy counties,0.70501468407949,0.41132101698651674,4,Larger average-economy counties
47125,"Montgomery County, TN",Moderate,3,Large high-wage metro counties,0.9936821573119294,0.9893619426388552,0,High-wage investment-income counties
47127,"Moore County, TN",Very Low,4,Larger average-economy counties,0.9695909092163296,0.9440698086140829,1,Smaller mixed-economy counties
47129,"Morgan County, TN",Very Low,1,Smaller mixed-economy counties,0.9996223310972768,0.9993617408538361,0,High-wage investment-income counties
47131,"Obion County, TN",Moderate,4,Larger average-economy counties,0.9047009014140119,0.8100099721140498,1,Smaller mixed-economy counties
47133,"Overton County, TN",Very Low,1,Smaller mixed-economy counties,0.9988167557756046,0.9981608971069541,4,Larger average-economy counties
47135,"Perry County, TN",Very Low,4,Larger average-economy counties,0.5129501415100504,0.0468844259926971,1,Smaller mixed-economy counties
47137,"Pickett County, TN",Very Low,0,High-wage investment-income counties,0.7473061518070574,0.5288188988765894,1,Smaller mixed-economy counties
47139,"Polk County, TN",Very Low,1,Smaller mixed-economy counties,0.9991421149257974,0.9985553013472566,0,High-wage investment-income counties
47141,"Putnam County, TN",Low,3,Large high-wage metro counties,0.9989825698676851,0.9985621628180625,0,High-wage investment-income counties
47143,"Rhea County, TN",Low,4,Larger average-economy counties,0.9880118360631661,0.9765334587768075,1,Smaller mixed-economy counties
47145,"Roane County, TN",Low,1,Smaller mixed-economy counties,0.998985139399335,0.9981684383607076,0,High-wage investment-income counties
47147,"Robertson County, TN",Low,3,Large high-wage metro counties,0.9897776519163711,0.9832556847057345,4,Larger average-economy counties
47149,"Rutherford County, TN",Moderate,3,Large high-wage metro counties,0.9899455195542043,0.9829078549624688,0,High-wage investment-income counties
47151,"Scott County, TN",Very Low,1,Smaller mixed-economy counties,0.977245710329461,0.955680472590882,4,Larger average-economy counties
47153,"Sequatchie County, TN",Very Low,4,Larger average-economy counties,0.9007137184296138,0.8374839690285025,3,Large high-wage metro counties
47155,"Sevier County, TN",Low,3,Large high-wage metro counties,0.9810992258364859,0.9689454999743857,0,High-wage investment-income counties
47157,"Shelby County, TN",High,3,Large high-wage metro counties,0.9910855225857244,0.9852416015241002,0,High-wage investment-income counties
47159,"Smith County, TN",Very Low,4,Larger average-economy counties,0.9898998960551317,0.9804763307234836,1,Smaller mixed-economy counties
47161,"Stewart County, TN",Very Low,4,Larger average-economy counties,0.7702925573190988,0.5422346405871319,1,Smaller mixed-economy counties
47163,"Sullivan County, TN",Low,4,Larger average-economy counties,0.9845564879121396,0.9700427457823948,1,Smaller mixed-economy counties
47165,"Sumner County, TN",Moderate,3,Large high-wage metro counties,0.9995859763060296,0.9993077361412258,0,High-wage investment-income counties
47167,"Tipton County, TN",Moderate,4,Larger average-economy counties,0.9878265405813073,0.9763001416613128,1,Smaller mixed-economy counties
47169,"Trousdale County, TN",Very Low,0,High-wage investment-income counties,0.8295859075879497,0.6591738745254788,2,Small transfer-reliant counties
47171,"Unicoi County, TN",Very Low,1,Smaller mixed-economy counties,0.9993345917108408,0.9987660362087071,0,High-wage investment-income counties
47173,"Union County, TN",Very Low,1,Smaller mixed-economy counties,0.9871246990794454,0.9773469329182494,4,Larger average-economy counties
47175,"Van Buren County, TN",Very Low,1,Smaller mixed-economy counties,0.7869290930114633,0.5959254534916401,0,High-wage investment-income counties
47177,"Warren County, TN",Low,4,Larger average-economy counties,0.9838602577382206,0.9679025208264069,3,Large high-wage metro counties
47179,"Washington County, TN",Low,3,Large high-wage metro counties,0.6469627405915479,0.2951500267360145,4,Larger average-economy counties
47181,"Wayne County, TN",Low,1,Smaller mixed-economy counties,0.9996054022771,0.9992641022850426,0,High-wage investment-income counties
47183,"Weakley County, TN",Low,4,Larger average-economy counties,0.9927968877987596,0.9863262050402427,1,Smaller mixed-economy counties
47185,"White County, TN",Very Low,1,Smaller mixed-economy counties,0.9832296405579305,0.9677000069547367,4,Larger average-economy counties
47187,"Williamson County, TN",Moderate,3,Large high-wage metro counties,0.990073429081595,0.9833730483381526,0,High-wage investment-income counties
47189,"Wilson County, TN",Low,3,Large high-wage metro counties,0.9984675160855194,0.9974045860996026,0,High-wage investment-income counties
48001,"Anderson County, TX",Low,4,Larger average-economy counties,0.9784408061072247,0.9570961706051632,3,Large high-wage metro counties
48003,"Andrews County, TX",Very Low,3,Large high-wage metro counties,0.7926776267537816,0.6553692574257628,0,High-wage investment-income counties
48005,"Angelina County, TX",Low,4,Larger average-economy counties,0.9424149821020424,0.8858492261877438,3,Large high-wage metro counties
48007,"Aransas County, TX",Low,1,Smaller mixed-economy counties,0.9930863215449804,0.9879001125861818,0,High-wage investment-income counties
48009,"Archer County, TX",Very Low,4,Larger average-economy counties,0.9531789518132658,0.9070289837240674,1,Smaller mixed-economy counties
48011,"Armstrong County, TX",Very Low,1,Smaller mixed-economy counties,0.9948319055442139,0.9903082287094579,0,High-wage investment-income counties
48013,"Atascosa County, TX",Low,4,Larger average-economy counties,0.7442000303850641,0.5607908868448072,0,High-wage investment-income counties
48015,"Austin County, TX",Low,3,Large high-wage metro counties,0.5602216418136245,0.3193089029828836,0,High-wage investment-income counties
48017,"Bailey County, TX",Very Low,3,Large high-wage metro counties,0.45740172349616126,0.06368561371916381,0,High-wage investment-income counties
48019,"Bandera County, TX",Low,0,High-wage investment-income counties,0.5649303220203745,0.39231479151226234,2,Small transfer-reliant counties
48021,"Bastrop County, TX",Moderate,3,Large high-wage metro counties,0.9874076212576505,0.9784365034769978,0,High-wage investment-income counties
48023,"Baylor County, TX",Very Low,1,Smaller mixed-economy counties,0.9936831152002495,0.9880645607548748,0,High-wage investment-income counties
48025,"Bee County, TX",Low,4,Larger average-economy counties,0.9965631880133066,0.9942673834300371,1,Smaller mixed-economy counties
48027,"Bell County, TX",Moderate,3,Large high-wage metro counties,0.9968003019164848,0.9946280853204797,0,High-wage investment-income counties
48029,"Bexar County, TX",High,3,Large high-wage metro counties,0.994695384702315,0.9910795700322532,0,High-wage investment-income counties
48031,"Blanco County, TX",Very Low,4,Larger average-economy counties,0.5357944145268895,0.09213851934145678,1,Smaller mixed-economy counties
48033,"Borden County, TX",Very Low,0,High-wage investment-income counties,0.6354684439262454,0.3004919981242039,1,Smaller mixed-economy counties
48035,"Bosque County, TX",Very Low,1,Smaller mixed-economy counties,0.9911309968619014,0.9844468806072711,0,High-wage investment-income counties
48037,"Bowie County, TX",Low,4,Larger average-economy counties,0.7033271900055943,0.4072257667995289,3,Large high-wage metro counties
48039,"Brazoria County, TX",Moderate,3,Large high-wage metro counties,0.9996168178785858,0.9993628034619032,0,High-wage investment-income counties
48041,"Brazos County, TX",Moderate,3,Large high-wage metro counties,0.9978801252166458,0.9964369684800494,0,High-wage investment-income counties
48043,"Brewster County, TX",Very Low,3,Large high-wage metro counties,0.3883153978609773,0.09872458151227398,0,High-wage investment-income counties
48045,"Briscoe County, TX",Very Low,1,Smaller mixed-economy counties,0.9905339303525507,0.9820161905308672,0,High-wage investment-income counties
48047,"Brooks County, TX",Low,4,Larger average-economy counties,0.9875655402353393,0.9815853781280979,3,Large high-wage metro counties
48049,"Brown County, TX",Low,4,Larger average-economy counties,0.9854817923465297,0.97148506273172,1,Smaller mixed-economy counties
48051,"Burleson County, TX",Very Low,4,Larger average-economy counties,0.7649558462392503,0.6324543082814381,0,High-wage investment-income counties
48053,"Burnet County, TX",Low,3,Large high-wage metro counties,0.9904317163723275,0.9844369492616117,4,Larger average-economy counties
48055,"Caldwell County, TX",Low,0,High-wage investment-income counties,0.642811547670373,0.3280940815398733,2,Small transfer-reliant counties
48057,"Calhoun County, TX",Low,4,Larger average-economy counties,0.9938696051885982,0.9903712322087387,1,Smaller mixed-economy counties
48059,"Callahan County, TX",Very Low,1,Smaller mixed-economy counties,0.9984653839186394,0.997229135856782,0,High-wage investment-income counties
48061,"Cameron County, TX",High,3,Large high-wage metro counties,0.9590356517712991,0.9340207080376378,0,High-wage investment-income counties
48063,"Camp County, TX",Very Low,4,Larger average-economy counties,0.9579465259525648,0.9248366229626577,3,Large high-wage metro counties
