fips,county_name,state,state_long,msa_type,msa_name,final_cluster,plain_label,assignment_confidence,assignment_margin,second_best_cluster,second_best_label
45043,Georgetown County,SC,South Carolina,Micro,"Georgetown, SC",7,High-risk inland-flood and storm-injury counties,0.9997748300247892,0.9995515466950646,2,Lower-tax severe-storm casualty counties
45045,Greenville County,SC,South Carolina,Metro,"Greenville-Anderson-Mauldin, SC",7,High-risk inland-flood and storm-injury counties,0.9284653653406005,0.8647986067173704,6,Lower-wage tornado and storm-injury counties
45047,Greenwood County,SC,South Carolina,Micro,"Greenwood, SC",0,"Transfer-reliant, temperature-variable severe-storm counties",0.9994555801709857,0.9989163438389876,7,High-risk inland-flood and storm-injury counties
45049,Hampton County,SC,South Carolina,,,7,High-risk inland-flood and storm-injury counties,0.8951082190759818,0.7902169132514438,2,Lower-tax severe-storm casualty counties
45051,Horry County,SC,South Carolina,Metro,"Myrtle Beach-Conway-North Myrtle Beach, SC-NC",7,High-risk inland-flood and storm-injury counties,0.999786494836254,0.9996245953045224,2,Lower-tax severe-storm casualty counties
45053,Jasper County,SC,South Carolina,Metro,"Hilton Head Island-Bluffton-Beaufort, SC",7,High-risk inland-flood and storm-injury counties,0.5817566883826938,0.1635274788557074,6,Lower-wage tornado and storm-injury counties
45055,Kershaw County,SC,South Carolina,Metro,"Columbia, SC",2,Lower-tax severe-storm casualty counties,0.9262878114142183,0.8525776686961101,7,High-risk inland-flood and storm-injury counties
45057,Lancaster County,SC,South Carolina,Metro,"Charlotte-Concord-Gastonia, NC-SC",2,Lower-tax severe-storm casualty counties,0.9940943995777233,0.9884201700591722,7,High-risk inland-flood and storm-injury counties
45059,Laurens County,SC,South Carolina,Metro,"Greenville-Anderson-Mauldin, SC",0,"Transfer-reliant, temperature-variable severe-storm counties",0.9991607061371428,0.9983466902833873,7,High-risk inland-flood and storm-injury counties
45061,Lee County,SC,South Carolina,,,0,"Transfer-reliant, temperature-variable severe-storm counties",0.9542515960150282,0.9100632634675004,3,Older wildfire and mountain-hazard housing-market counties
45063,Lexington County,SC,South Carolina,Metro,"Columbia, SC",2,Lower-tax severe-storm casualty counties,0.7399297902760631,0.4820006861807622,7,High-risk inland-flood and storm-injury counties
45065,McCormick County,SC,South Carolina,,,6,Lower-wage tornado and storm-injury counties,0.9657356313325367,0.9316655906195576,7,High-risk inland-flood and storm-injury counties
45067,Marion County,SC,South Carolina,,,0,"Transfer-reliant, temperature-variable severe-storm counties",0.99080264210552,0.9823495587589205,7,High-risk inland-flood and storm-injury counties
45069,Marlboro County,SC,South Carolina,Micro,"Bennettsville, SC",7,High-risk inland-flood and storm-injury counties,0.9968932708569449,0.995105348622177,4,"High-premium, high-tax low-hazard counties"
45071,Newberry County,SC,South Carolina,Micro,"Newberry, SC",6,Lower-wage tornado and storm-injury counties,0.9989036714836732,0.9978173152175062,7,High-risk inland-flood and storm-injury counties
45073,Oconee County,SC,South Carolina,Micro,"Seneca, SC",1,High-tax northern housing-market storm-risk counties,0.7829897073816744,0.6215132969010772,7,High-risk inland-flood and storm-injury counties
45075,Orangeburg County,SC,South Carolina,Micro,"Orangeburg, SC",2,Lower-tax severe-storm casualty counties,0.9931494861764045,0.9863010312616317,7,High-risk inland-flood and storm-injury counties
45077,Pickens County,SC,South Carolina,Metro,"Greenville-Anderson-Mauldin, SC",2,Lower-tax severe-storm casualty counties,0.9994064753952075,0.9988218245277245,7,High-risk inland-flood and storm-injury counties
45079,Richland County,SC,South Carolina,Metro,"Columbia, SC",2,Lower-tax severe-storm casualty counties,0.5914425356244702,0.18292012596796636,7,High-risk inland-flood and storm-injury counties
45081,Saluda County,SC,South Carolina,Metro,"Columbia, SC",0,"Transfer-reliant, temperature-variable severe-storm counties",0.9998122141149546,0.9996688359152625,3,Older wildfire and mountain-hazard housing-market counties
45083,Spartanburg County,SC,South Carolina,Metro,"Spartanburg, SC",2,Lower-tax severe-storm casualty counties,0.9908320380430714,0.9818905984042293,7,High-risk inland-flood and storm-injury counties
45085,Sumter County,SC,South Carolina,Metro,"Sumter, SC",7,High-risk inland-flood and storm-injury counties,0.59537161094915,0.2125947122507953,0,"Transfer-reliant, temperature-variable severe-storm counties"
45087,Union County,SC,South Carolina,Metro,"Spartanburg, SC",5,Cold-region severe-storm casualty counties,0.9994806426582196,0.9989734718541481,7,High-risk inland-flood and storm-injury counties
45089,Williamsburg County,SC,South Carolina,,,0,"Transfer-reliant, temperature-variable severe-storm counties",0.6981160519786088,0.3968548017272679,7,High-risk inland-flood and storm-injury counties
45091,York County,SC,South Carolina,Metro,"Charlotte-Concord-Gastonia, NC-SC",2,Lower-tax severe-storm casualty counties,0.9986139501429251,0.9972322111369677,7,High-risk inland-flood and storm-injury counties
46003,Aurora County,SD,South Dakota,,,4,"High-premium, high-tax low-hazard counties",0.9973890344077709,0.9949508193850319,0,"Transfer-reliant, temperature-variable severe-storm counties"
46005,Beadle County,SD,South Dakota,Micro,"Huron, SD",4,"High-premium, high-tax low-hazard counties",0.9980314240949227,0.9968329479711694,0,"Transfer-reliant, temperature-variable severe-storm counties"
46007,Bennett County,SD,South Dakota,,,4,"High-premium, high-tax low-hazard counties",0.9323526448234936,0.8720769340313108,3,Older wildfire and mountain-hazard housing-market counties
46009,Bon Homme County,SD,South Dakota,,,4,"High-premium, high-tax low-hazard counties",0.9930808798875765,0.9863398613999719,0,"Transfer-reliant, temperature-variable severe-storm counties"
46011,Brookings County,SD,South Dakota,Micro,"Brookings, SD",4,"High-premium, high-tax low-hazard counties",0.9963960495720919,0.9928706359713572,7,High-risk inland-flood and storm-injury counties
46013,Brown County,SD,South Dakota,Micro,"Aberdeen, SD",4,"High-premium, high-tax low-hazard counties",0.9809531197822032,0.9622728130085983,7,High-risk inland-flood and storm-injury counties
46015,Brule County,SD,South Dakota,,,4,"High-premium, high-tax low-hazard counties",0.9378157743802408,0.8885539414920435,0,"Transfer-reliant, temperature-variable severe-storm counties"
46017,Buffalo County,SD,South Dakota,,,5,Cold-region severe-storm casualty counties,0.978074886306269,0.9561497896034232,7,High-risk inland-flood and storm-injury counties
46019,Butte County,SD,South Dakota,,,6,Lower-wage tornado and storm-injury counties,0.9689278962949467,0.9378559111980838,7,High-risk inland-flood and storm-injury counties
46021,Campbell County,SD,South Dakota,,,6,Lower-wage tornado and storm-injury counties,0.9918169824343502,0.9836339714195627,7,High-risk inland-flood and storm-injury counties
46023,Charles Mix County,SD,South Dakota,,,2,Lower-tax severe-storm casualty counties,0.9419112371542728,0.8838224832403392,7,High-risk inland-flood and storm-injury counties
46025,Clark County,SD,South Dakota,,,7,High-risk inland-flood and storm-injury counties,0.6667491351655426,0.33350263157778437,2,Lower-tax severe-storm casualty counties
46027,Clay County,SD,South Dakota,Micro,"Vermillion, SD",4,"High-premium, high-tax low-hazard counties",0.9984090651723615,0.9970059673306321,0,"Transfer-reliant, temperature-variable severe-storm counties"
46029,Codington County,SD,South Dakota,Micro,"Watertown, SD",4,"High-premium, high-tax low-hazard counties",0.9960487693873837,0.9938643972895177,7,High-risk inland-flood and storm-injury counties
46031,Corson County,SD,South Dakota,,,4,"High-premium, high-tax low-hazard counties",0.9955706496184903,0.9921849805734592,0,"Transfer-reliant, temperature-variable severe-storm counties"
46033,Custer County,SD,South Dakota,Metro,"Rapid City, SD",3,Older wildfire and mountain-hazard housing-market counties,0.8439812290037315,0.715441893535203,7,High-risk inland-flood and storm-injury counties
46035,Davison County,SD,South Dakota,Micro,"Mitchell, SD",5,Cold-region severe-storm casualty counties,0.9967425519251167,0.9934851048476406,7,High-risk inland-flood and storm-injury counties
46037,Day County,SD,South Dakota,,,4,"High-premium, high-tax low-hazard counties",0.9980365044153252,0.9966710386967175,0,"Transfer-reliant, temperature-variable severe-storm counties"
46039,Deuel County,SD,South Dakota,,,6,Lower-wage tornado and storm-injury counties,0.9675519376128885,0.9351038755840028,7,High-risk inland-flood and storm-injury counties
46041,Dewey County,SD,South Dakota,,,4,"High-premium, high-tax low-hazard counties",0.9992059763109303,0.9987168560556746,7,High-risk inland-flood and storm-injury counties
46043,Douglas County,SD,South Dakota,,,6,Lower-wage tornado and storm-injury counties,0.9716757862361991,0.9433515728317908,7,High-risk inland-flood and storm-injury counties
46045,Edmunds County,SD,South Dakota,Micro,"Aberdeen, SD",4,"High-premium, high-tax low-hazard counties",0.9976198689321054,0.9958004457389702,3,Older wildfire and mountain-hazard housing-market counties
46047,Fall River County,SD,South Dakota,,,3,Older wildfire and mountain-hazard housing-market counties,0.9140469595314654,0.832717717947864,7,High-risk inland-flood and storm-injury counties
46049,Faulk County,SD,South Dakota,,,4,"High-premium, high-tax low-hazard counties",0.9980042683562406,0.9969502232720602,3,Older wildfire and mountain-hazard housing-market counties
46051,Grant County,SD,South Dakota,,,4,"High-premium, high-tax low-hazard counties",0.9980472984019407,0.9962900907875747,0,"Transfer-reliant, temperature-variable severe-storm counties"
46053,Gregory County,SD,South Dakota,,,6,Lower-wage tornado and storm-injury counties,0.9975829182935572,0.995165837629076,7,High-risk inland-flood and storm-injury counties
46055,Haakon County,SD,South Dakota,,,4,"High-premium, high-tax low-hazard counties",0.9885268673243364,0.978068858626028,3,Older wildfire and mountain-hazard housing-market counties
46057,Hamlin County,SD,South Dakota,,,6,Lower-wage tornado and storm-injury counties,0.87529938936464,0.7505987948456613,7,High-risk inland-flood and storm-injury counties
46059,Hand County,SD,South Dakota,,,5,Cold-region severe-storm casualty counties,0.9461979914427413,0.892395983768858,7,High-risk inland-flood and storm-injury counties
46061,Hanson County,SD,South Dakota,Micro,"Mitchell, SD",4,"High-premium, high-tax low-hazard counties",0.9181491543355069,0.8698002719128417,3,Older wildfire and mountain-hazard housing-market counties
46063,Harding County,SD,South Dakota,,,4,"High-premium, high-tax low-hazard counties",0.9958734002782426,0.9933043607787148,7,High-risk inland-flood and storm-injury counties
46065,Hughes County,SD,South Dakota,Micro,"Pierre, SD",4,"High-premium, high-tax low-hazard counties",0.994399462344934,0.9893969238758291,0,"Transfer-reliant, temperature-variable severe-storm counties"
46067,Hutchinson County,SD,South Dakota,,,6,Lower-wage tornado and storm-injury counties,0.5061716878198437,0.012347044437950372,7,High-risk inland-flood and storm-injury counties
46069,Hyde County,SD,South Dakota,,,4,"High-premium, high-tax low-hazard counties",0.9966256650673406,0.9948313189744411,3,Older wildfire and mountain-hazard housing-market counties
46071,Jackson County,SD,South Dakota,,,6,Lower-wage tornado and storm-injury counties,0.7968383570985639,0.5936877337216931,7,High-risk inland-flood and storm-injury counties
46073,Jerauld County,SD,South Dakota,,,3,Older wildfire and mountain-hazard housing-market counties,0.925950011342261,0.8627985330809262,4,"High-premium, high-tax low-hazard counties"
46075,Jones County,SD,South Dakota,,,6,Lower-wage tornado and storm-injury counties,0.9844017958560329,0.9688035925009849,7,High-risk inland-flood and storm-injury counties
46077,Kingsbury County,SD,South Dakota,,,5,Cold-region severe-storm casualty counties,0.9991179503837789,0.9982359018033632,7,High-risk inland-flood and storm-injury counties
46079,Lake County,SD,South Dakota,,,4,"High-premium, high-tax low-hazard counties",0.9924791129986457,0.9856451931016609,0,"Transfer-reliant, temperature-variable severe-storm counties"
46081,Lawrence County,SD,South Dakota,Micro,"Spearfish, SD",7,High-risk inland-flood and storm-injury counties,0.9877626168247303,0.9755253295772265,2,Lower-tax severe-storm casualty counties
46083,Lincoln County,SD,South Dakota,Metro,"Sioux Falls, SD",7,High-risk inland-flood and storm-injury counties,0.9999120529833154,0.9998241059668518,2,Lower-tax severe-storm casualty counties
46085,Lyman County,SD,South Dakota,,,4,"High-premium, high-tax low-hazard counties",0.9997768646912024,0.9996329070887994,7,High-risk inland-flood and storm-injury counties
46087,McCook County,SD,South Dakota,Metro,"Sioux Falls, SD",6,Lower-wage tornado and storm-injury counties,0.9807425562660153,0.9614864498564144,7,High-risk inland-flood and storm-injury counties
46089,McPherson County,SD,South Dakota,,,4,"High-premium, high-tax low-hazard counties",0.9995158393219933,0.9990381329410277,7,High-risk inland-flood and storm-injury counties
46091,Marshall County,SD,South Dakota,,,4,"High-premium, high-tax low-hazard counties",0.7356026388043613,0.5535974664332035,3,Older wildfire and mountain-hazard housing-market counties
46093,Meade County,SD,South Dakota,Metro,"Rapid City, SD",4,"High-premium, high-tax low-hazard counties",0.7536889845571562,0.5087406378605044,7,High-risk inland-flood and storm-injury counties
46095,Mellette County,SD,South Dakota,,,4,"High-premium, high-tax low-hazard counties",0.9364524670491534,0.8815112906696766,3,Older wildfire and mountain-hazard housing-market counties
46097,Miner County,SD,South Dakota,,,4,"High-premium, high-tax low-hazard counties",0.6725468874503097,0.3508688168554524,3,Older wildfire and mountain-hazard housing-market counties
46099,Minnehaha County,SD,South Dakota,Metro,"Sioux Falls, SD",7,High-risk inland-flood and storm-injury counties,0.9953976965234899,0.99079865267777,2,Lower-tax severe-storm casualty counties
46101,Moody County,SD,South Dakota,,,4,"High-premium, high-tax low-hazard counties",0.9988114124006285,0.9981518219395067,7,High-risk inland-flood and storm-injury counties
46102,Oglala Lakota County,SD,South Dakota,,,6,Lower-wage tornado and storm-injury counties,0.9447433744581537,0.8895272354290807,7,High-risk inland-flood and storm-injury counties
46103,Pennington County,SD,South Dakota,Metro,"Rapid City, SD",7,High-risk inland-flood and storm-injury counties,0.9983313262585863,0.9966626536428113,6,Lower-wage tornado and storm-injury counties
46105,Perkins County,SD,South Dakota,,,4,"High-premium, high-tax low-hazard counties",0.9858481462077942,0.9781132831803306,3,Older wildfire and mountain-hazard housing-market counties
46107,Potter County,SD,South Dakota,,,4,"High-premium, high-tax low-hazard counties",0.9932769318164244,0.9875657625039884,3,Older wildfire and mountain-hazard housing-market counties
46109,Roberts County,SD,South Dakota,,,4,"High-premium, high-tax low-hazard counties",0.9936139961840881,0.9872497493281143,7,High-risk inland-flood and storm-injury counties
46111,Sanborn County,SD,South Dakota,,,5,Cold-region severe-storm casualty counties,0.9980098162896797,0.9960196441193255,7,High-risk inland-flood and storm-injury counties
46113,Shannon County,SD,South Dakota,,,0,"Transfer-reliant, temperature-variable severe-storm counties",0.9975948746986206,0.9953482995599491,4,"High-premium, high-tax low-hazard counties"
46115,Spink County,SD,South Dakota,,,5,Cold-region severe-storm casualty counties,0.9899482282191749,0.9798964567706134,7,High-risk inland-flood and storm-injury counties
46117,Stanley County,SD,South Dakota,Micro,"Pierre, SD",6,Lower-wage tornado and storm-injury counties,0.9570438165671245,0.9140876344152241,7,High-risk inland-flood and storm-injury counties
46119,Sully County,SD,South Dakota,Micro,"Pierre, SD",4,"High-premium, high-tax low-hazard counties",0.6195069299425209,0.2543052325492374,3,Older wildfire and mountain-hazard housing-market counties
46121,Todd County,SD,South Dakota,,,6,Lower-wage tornado and storm-injury counties,0.9955287856324597,0.9910575788037417,7,High-risk inland-flood and storm-injury counties
46123,Tripp County,SD,South Dakota,,,0,"Transfer-reliant, temperature-variable severe-storm counties",0.660446693633088,0.3269568030664336,4,"High-premium, high-tax low-hazard counties"
46125,Turner County,SD,South Dakota,Metro,"Sioux Falls, SD",4,"High-premium, high-tax low-hazard counties",0.9643862070153681,0.9302540523457329,0,"Transfer-reliant, temperature-variable severe-storm counties"
46127,Union County,SD,South Dakota,Metro,"Sioux City, IA-NE-SD",4,"High-premium, high-tax low-hazard counties",0.9782469667545045,0.9639153593031311,7,High-risk inland-flood and storm-injury counties
46129,Walworth County,SD,South Dakota,,,4,"High-premium, high-tax low-hazard counties",0.9741834599225572,0.948780681458008,0,"Transfer-reliant, temperature-variable severe-storm counties"
46131,Washabaugh County,SD,South Dakota,,,0,"Transfer-reliant, temperature-variable severe-storm counties",0.9998686547252186,0.9997783761005599,4,"High-premium, high-tax low-hazard counties"
46135,Yankton County,SD,South Dakota,Micro,"Yankton, SD",6,Lower-wage tornado and storm-injury counties,0.997082337399866,0.994183342304292,7,High-risk inland-flood and storm-injury counties
46137,Ziebach County,SD,South Dakota,,,6,Lower-wage tornado and storm-injury counties,0.9991275528915444,0.9982551060035779,7,High-risk inland-flood and storm-injury counties
47001,Anderson County,TN,Tennessee,Metro,"Knoxville, TN",6,Lower-wage tornado and storm-injury counties,0.9986166782234642,0.9972357559758156,7,High-risk inland-flood and storm-injury counties
47003,Bedford County,TN,Tennessee,Micro,"Shelbyville, TN",0,"Transfer-reliant, temperature-variable severe-storm counties",0.9321457762754626,0.8643576659541853,7,High-risk inland-flood and storm-injury counties
47005,Benton County,TN,Tennessee,,,2,Lower-tax severe-storm casualty counties,0.9633326051055886,0.9266655110662438,7,High-risk inland-flood and storm-injury counties
47007,Bledsoe County,TN,Tennessee,,,0,"Transfer-reliant, temperature-variable severe-storm counties",0.7986524858579147,0.6021626715408703,3,Older wildfire and mountain-hazard housing-market counties
47009,Blount County,TN,Tennessee,Metro,"Knoxville, TN",6,Lower-wage tornado and storm-injury counties,0.9959364871519978,0.9918768198167658,7,High-risk inland-flood and storm-injury counties
47011,Bradley County,TN,Tennessee,Metro,"Cleveland, TN",6,Lower-wage tornado and storm-injury counties,0.9953828645308719,0.990765861186914,7,High-risk inland-flood and storm-injury counties
47013,Campbell County,TN,Tennessee,Metro,"Knoxville, TN",0,"Transfer-reliant, temperature-variable severe-storm counties",0.998028226147694,0.9965856085329826,3,Older wildfire and mountain-hazard housing-market counties
47015,Cannon County,TN,Tennessee,Metro,"Nashville-Davidson--Murfreesboro--Franklin, TN",6,Lower-wage tornado and storm-injury counties,0.9980031057162947,0.9960062321509969,7,High-risk inland-flood and storm-injury counties
47017,Carroll County,TN,Tennessee,,,0,"Transfer-reliant, temperature-variable severe-storm counties",0.9987990872684169,0.9978712321727548,7,High-risk inland-flood and storm-injury counties
47019,Carter County,TN,Tennessee,Metro,"Johnson City, TN",5,Cold-region severe-storm casualty counties,0.9989686779618293,0.9979482242676107,7,High-risk inland-flood and storm-injury counties
47021,Cheatham County,TN,Tennessee,Metro,"Nashville-Davidson--Murfreesboro--Franklin, TN",2,Lower-tax severe-storm casualty counties,0.9680674043333355,0.9361349927010194,7,High-risk inland-flood and storm-injury counties
47023,Chester County,TN,Tennessee,Metro,"Jackson, TN",0,"Transfer-reliant, temperature-variable severe-storm counties",0.9992575177066094,0.9987313508079791,7,High-risk inland-flood and storm-injury counties
47025,Claiborne County,TN,Tennessee,,,5,Cold-region severe-storm casualty counties,0.9994252744517146,0.9988564226289547,7,High-risk inland-flood and storm-injury counties
47027,Clay County,TN,Tennessee,,,6,Lower-wage tornado and storm-injury counties,0.9972452281259245,0.9944909084685004,7,High-risk inland-flood and storm-injury counties
47029,Cocke County,TN,Tennessee,Micro,"Newport, TN",2,Lower-tax severe-storm casualty counties,0.9974330071135935,0.9949100969636245,7,High-risk inland-flood and storm-injury counties
47031,Coffee County,TN,Tennessee,Micro,"Tullahoma-Manchester, TN",6,Lower-wage tornado and storm-injury counties,0.9957260577796249,0.991452154002842,7,High-risk inland-flood and storm-injury counties
47033,Crockett County,TN,Tennessee,Metro,"Jackson, TN",6,Lower-wage tornado and storm-injury counties,0.9969115377805099,0.9938230776765259,7,High-risk inland-flood and storm-injury counties
47035,Cumberland County,TN,Tennessee,Micro,"Crossville, TN",2,Lower-tax severe-storm casualty counties,0.9734150306705811,0.9468316915518482,7,High-risk inland-flood and storm-injury counties
47037,Davidson County,TN,Tennessee,Metro,"Nashville-Davidson--Murfreesboro--Franklin, TN",7,High-risk inland-flood and storm-injury counties,0.9977676760530789,0.9955353753924061,2,Lower-tax severe-storm casualty counties
47039,Decatur County,TN,Tennessee,,,6,Lower-wage tornado and storm-injury counties,0.9604879557626052,0.92097591722285,7,High-risk inland-flood and storm-injury counties
47041,DeKalb County,TN,Tennessee,,,0,"Transfer-reliant, temperature-variable severe-storm counties",0.9980921751814346,0.9963938624937426,7,High-risk inland-flood and storm-injury counties
47043,Dickson County,TN,Tennessee,Metro,"Nashville-Davidson--Murfreesboro--Franklin, TN",6,Lower-wage tornado and storm-injury counties,0.9984611360597189,0.9969223042099137,7,High-risk inland-flood and storm-injury counties
47045,Dyer County,TN,Tennessee,Micro,"Dyersburg, TN",0,"Transfer-reliant, temperature-variable severe-storm counties",0.9991440452649019,0.9982922050533075,7,High-risk inland-flood and storm-injury counties
47047,Fayette County,TN,Tennessee,Metro,"Memphis, TN-MS-AR",2,Lower-tax severe-storm casualty counties,0.9624640430207664,0.9249294857010866,7,High-risk inland-flood and storm-injury counties
47049,Fentress County,TN,Tennessee,,,0,"Transfer-reliant, temperature-variable severe-storm counties",0.9837101869159317,0.9692807041586164,7,High-risk inland-flood and storm-injury counties
47051,Franklin County,TN,Tennessee,Micro,"Tullahoma-Manchester, TN",0,"Transfer-reliant, temperature-variable severe-storm counties",0.9967503563038165,0.9935349285024431,7,High-risk inland-flood and storm-injury counties
47053,Gibson County,TN,Tennessee,,,6,Lower-wage tornado and storm-injury counties,0.987160878567866,0.9743217936889176,7,High-risk inland-flood and storm-injury counties
47055,Giles County,TN,Tennessee,,,2,Lower-tax severe-storm casualty counties,0.9976796675769007,0.9953705578672591,7,High-risk inland-flood and storm-injury counties
47057,Grainger County,TN,Tennessee,Metro,"Knoxville, TN",0,"Transfer-reliant, temperature-variable severe-storm counties",0.9903208144128762,0.9810139181976744,3,Older wildfire and mountain-hazard housing-market counties
47059,Greene County,TN,Tennessee,Micro,"Greeneville, TN",2,Lower-tax severe-storm casualty counties,0.9986486689491144,0.9973039191214415,7,High-risk inland-flood and storm-injury counties
47061,Grundy County,TN,Tennessee,,,0,"Transfer-reliant, temperature-variable severe-storm counties",0.9986694893682471,0.9974411078491711,3,Older wildfire and mountain-hazard housing-market counties
47063,Hamblen County,TN,Tennessee,Metro,"Morristown, TN",6,Lower-wage tornado and storm-injury counties,0.9979364715336981,0.9958758135287783,7,High-risk inland-flood and storm-injury counties
47065,Hamilton County,TN,Tennessee,Metro,"Chattanooga, TN-GA",2,Lower-tax severe-storm casualty counties,0.9771830320955877,0.9543681621609975,7,High-risk inland-flood and storm-injury counties
47067,Hancock County,TN,Tennessee,,,3,Older wildfire and mountain-hazard housing-market counties,0.9804862071246582,0.9610278235456979,7,High-risk inland-flood and storm-injury counties
47069,Hardeman County,TN,Tennessee,,,6,Lower-wage tornado and storm-injury counties,0.9354238107986784,0.8708476231793796,7,High-risk inland-flood and storm-injury counties
47071,Hardin County,TN,Tennessee,,,2,Lower-tax severe-storm casualty counties,0.9945033815769275,0.9890073566696991,7,High-risk inland-flood and storm-injury counties
47073,Hawkins County,TN,Tennessee,Metro,"Kingsport-Bristol-Bristol, TN-VA",5,Cold-region severe-storm casualty counties,0.9994277251963395,0.9988816140857492,7,High-risk inland-flood and storm-injury counties
47075,Haywood County,TN,Tennessee,,,0,"Transfer-reliant, temperature-variable severe-storm counties",0.9996793384203482,0.9994674671887446,7,High-risk inland-flood and storm-injury counties
47077,Henderson County,TN,Tennessee,,,6,Lower-wage tornado and storm-injury counties,0.9992030517086288,0.9984061673335715,7,High-risk inland-flood and storm-injury counties
47079,Henry County,TN,Tennessee,Micro,"Paris, TN",2,Lower-tax severe-storm casualty counties,0.9903819985462957,0.980764229881913,7,High-risk inland-flood and storm-injury counties
47081,Hickman County,TN,Tennessee,Metro,"Nashville-Davidson--Murfreesboro--Franklin, TN",6,Lower-wage tornado and storm-injury counties,0.9982103423973381,0.9964208094642364,7,High-risk inland-flood and storm-injury counties
47083,Houston County,TN,Tennessee,,,0,"Transfer-reliant, temperature-variable severe-storm counties",0.9969663935952374,0.9950461731807271,3,Older wildfire and mountain-hazard housing-market counties
47085,Humphreys County,TN,Tennessee,,,5,Cold-region severe-storm casualty counties,0.9843379774492235,0.9686759883410735,7,High-risk inland-flood and storm-injury counties
47087,Jackson County,TN,Tennessee,Micro,"Cookeville, TN",0,"Transfer-reliant, temperature-variable severe-storm counties",0.9991681662843787,0.998547660025652,7,High-risk inland-flood and storm-injury counties
47089,Jefferson County,TN,Tennessee,Metro,"Morristown, TN",6,Lower-wage tornado and storm-injury counties,0.9994527465447108,0.9989065343658777,7,High-risk inland-flood and storm-injury counties
47091,Johnson County,TN,Tennessee,,,5,Cold-region severe-storm casualty counties,0.9851938234048053,0.9703911072325381,7,High-risk inland-flood and storm-injury counties
47093,Knox County,TN,Tennessee,Metro,"Knoxville, TN",2,Lower-tax severe-storm casualty counties,0.9499178317189017,0.8998584051534186,7,High-risk inland-flood and storm-injury counties
47095,Lake County,TN,Tennessee,,,2,Lower-tax severe-storm casualty counties,0.7866202265442479,0.5732485528432626,7,High-risk inland-flood and storm-injury counties
47097,Lauderdale County,TN,Tennessee,,,0,"Transfer-reliant, temperature-variable severe-storm counties",0.9996349794365396,0.99928115728468,7,High-risk inland-flood and storm-injury counties
47099,Lawrence County,TN,Tennessee,Micro,"Lawrenceburg, TN",2,Lower-tax severe-storm casualty counties,0.8826506771436481,0.7653014789218727,7,High-risk inland-flood and storm-injury counties
47101,Lewis County,TN,Tennessee,,,6,Lower-wage tornado and storm-injury counties,0.9983875895137877,0.9967752188994939,7,High-risk inland-flood and storm-injury counties
47103,Lincoln County,TN,Tennessee,,,5,Cold-region severe-storm casualty counties,0.9928188755197224,0.9856380531014675,7,High-risk inland-flood and storm-injury counties
47105,Loudon County,TN,Tennessee,Metro,"Knoxville, TN",6,Lower-wage tornado and storm-injury counties,0.999083586249238,0.998167979850717,7,High-risk inland-flood and storm-injury counties
47107,McMinn County,TN,Tennessee,Micro,"Athens, TN",6,Lower-wage tornado and storm-injury counties,0.9960529018425349,0.9921058098471269,7,High-risk inland-flood and storm-injury counties
47109,McNairy County,TN,Tennessee,,,2,Lower-tax severe-storm casualty counties,0.9915969200407143,0.9831942900224175,7,High-risk inland-flood and storm-injury counties
47111,Macon County,TN,Tennessee,Metro,"Nashville-Davidson--Murfreesboro--Franklin, TN",0,"Transfer-reliant, temperature-variable severe-storm counties",0.9998087423627637,0.9996390742164736,7,High-risk inland-flood and storm-injury counties
47113,Madison County,TN,Tennessee,Metro,"Jackson, TN",0,"Transfer-reliant, temperature-variable severe-storm counties",0.800855358195474,0.6017165049974142,7,High-risk inland-flood and storm-injury counties
47115,Marion County,TN,Tennessee,Metro,"Chattanooga, TN-GA",5,Cold-region severe-storm casualty counties,0.9996430931852959,0.9992871147818393,7,High-risk inland-flood and storm-injury counties
47117,Marshall County,TN,Tennessee,Micro,"Lewisburg, TN",0,"Transfer-reliant, temperature-variable severe-storm counties",0.9997513845567466,0.9995066473603615,7,High-risk inland-flood and storm-injury counties
47119,Maury County,TN,Tennessee,Metro,"Nashville-Davidson--Murfreesboro--Franklin, TN",2,Lower-tax severe-storm casualty counties,0.8548048027081733,0.7096140604568382,7,High-risk inland-flood and storm-injury counties
47121,Meigs County,TN,Tennessee,,,6,Lower-wage tornado and storm-injury counties,0.9938827108609761,0.9877656944862014,7,High-risk inland-flood and storm-injury counties
47123,Monroe County,TN,Tennessee,,,6,Lower-wage tornado and storm-injury counties,0.998916775904724,0.9978336046308458,7,High-risk inland-flood and storm-injury counties
47125,Montgomery County,TN,Tennessee,Metro,"Clarksville, TN-KY",2,Lower-tax severe-storm casualty counties,0.76433237598082,0.5286653967296262,7,High-risk inland-flood and storm-injury counties
47127,Moore County,TN,Tennessee,Micro,"Tullahoma-Manchester, TN",0,"Transfer-reliant, temperature-variable severe-storm counties",0.98532624216517,0.9715781709165922,3,Older wildfire and mountain-hazard housing-market counties
47129,Morgan County,TN,Tennessee,Metro,"Knoxville, TN",2,Lower-tax severe-storm casualty counties,0.9575233165305486,0.9150471969460968,7,High-risk inland-flood and storm-injury counties
47131,Obion County,TN,Tennessee,Micro,"Union City, TN-KY",2,Lower-tax severe-storm casualty counties,0.9914042203451896,0.9828084435188814,7,High-risk inland-flood and storm-injury counties
