fips,county_name,state,nri_risk_rating,incident_count,migration_trend_profile,migration_trend_profile_label,assignment_confidence,assignment_margin,second_best_profile,second_best_profile_label
48427,Starr County,TX,Moderate,3,3,Gradual post-incident migration gain counties,0.9997527419402366,0.9996070201184207,0,Strong post-incident migration gain counties
48429,Stephens County,TX,Very Low,2,2,Volatile migration counties,0.9999998729475276,0.9999997458950565,1,Spike-and-fade migration counties
48439,Tarrant County,TX,High,5,3,Gradual post-incident migration gain counties,0.9996342024560378,0.9993027525405771,0,Strong post-incident migration gain counties
48441,Taylor County,TX,Moderate,3,0,Strong post-incident migration gain counties,0.9587333546784107,0.9334812260119624,3,Gradual post-incident migration gain counties
48449,Titus County,TX,Low,4,3,Gradual post-incident migration gain counties,0.9668222757081033,0.9339088377841003,0,Strong post-incident migration gain counties
48451,Tom Green County,TX,Low,3,1,Spike-and-fade migration counties,0.9852347066351952,0.9776707266975643,0,Strong post-incident migration gain counties
48453,Travis County,TX,High,10,0,Strong post-incident migration gain counties,0.520271309464648,0.13303575224450537,3,Gradual post-incident migration gain counties
48457,Tyler County,TX,Low,7,0,Strong post-incident migration gain counties,0.5924818627668831,0.18629907674263418,1,Spike-and-fade migration counties
48459,Upshur County,TX,Low,4,0,Strong post-incident migration gain counties,0.9152991625955018,0.8315432757692575,1,Spike-and-fade migration counties
48463,Uvalde County,TX,Low,4,3,Gradual post-incident migration gain counties,0.9105064807552545,0.8223941526182514,0,Strong post-incident migration gain counties
48465,Val Verde County,TX,Low,3,3,Gradual post-incident migration gain counties,0.9912370513400276,0.9825957866529056,0,Strong post-incident migration gain counties
48467,Van Zandt County,TX,Low,5,1,Spike-and-fade migration counties,0.9565901804159934,0.9237785530528009,0,Strong post-incident migration gain counties
48469,Victoria County,TX,Moderate,6,3,Gradual post-incident migration gain counties,0.9948702467305847,0.9898102392304483,0,Strong post-incident migration gain counties
48471,Walker County,TX,Low,10,0,Strong post-incident migration gain counties,0.873445987687836,0.7475916059472049,1,Spike-and-fade migration counties
48473,Waller County,TX,Low,7,0,Strong post-incident migration gain counties,0.9506604163925033,0.9255148981310761,3,Gradual post-incident migration gain counties
48475,Ward County,TX,Very Low,2,2,Volatile migration counties,0.999999999998586,0.9999999999971722,1,Spike-and-fade migration counties
48477,Washington County,TX,Low,6,0,Strong post-incident migration gain counties,0.9958595177017309,0.9930900596049371,1,Spike-and-fade migration counties
48479,Webb County,TX,Moderate,3,3,Gradual post-incident migration gain counties,0.9038674436450137,0.8080223567817244,0,Strong post-incident migration gain counties
48481,Wharton County,TX,Moderate,7,0,Strong post-incident migration gain counties,0.8797889869583236,0.7771617792185879,3,Gradual post-incident migration gain counties
48485,Wichita County,TX,Moderate,3,1,Spike-and-fade migration counties,0.8031334143219585,0.6091821563683479,0,Strong post-incident migration gain counties
48491,Williamson County,TX,Moderate,4,2,Volatile migration counties,0.999999999999531,0.9999999999990625,1,Spike-and-fade migration counties
48493,Wilson County,TX,Low,4,0,Strong post-incident migration gain counties,0.9718244464764453,0.9455111307822919,1,Spike-and-fade migration counties
48497,Wise County,TX,Low,3,2,Volatile migration counties,0.7901320434578083,0.5811105646432241,1,Spike-and-fade migration counties
48499,Wood County,TX,Low,4,1,Spike-and-fade migration counties,0.9154217747832368,0.8534725339614275,0,Strong post-incident migration gain counties
48503,Young County,TX,Very Low,3,3,Gradual post-incident migration gain counties,0.5216421967811118,0.04487048291275075,0,Strong post-incident migration gain counties
49003,Box Elder County,UT,Low,1,0,Strong post-incident migration gain counties,0.9850520878586024,0.9706829943473149,1,Spike-and-fade migration counties
49005,Cache County,UT,Low,1,0,Strong post-incident migration gain counties,0.6328431264641226,0.3526212593078541,1,Spike-and-fade migration counties
49011,Davis County,UT,Moderate,4,3,Gradual post-incident migration gain counties,0.9997475432732289,0.9995034152468433,2,Volatile migration counties
49013,Duchesne County,UT,Very Low,1,2,Volatile migration counties,0.9999999999913864,0.999999999982772,1,Spike-and-fade migration counties
49021,Iron County,UT,Low,2,2,Volatile migration counties,0.8768621856239991,0.7537299074069503,1,Spike-and-fade migration counties
49027,Millard County,UT,Very Low,1,0,Strong post-incident migration gain counties,0.9973629061397937,0.9963196028127593,1,Spike-and-fade migration counties
49029,Morgan County,UT,Very Low,2,0,Strong post-incident migration gain counties,0.8400604862637091,0.6814975502897831,1,Spike-and-fade migration counties
49035,Salt Lake County,UT,High,3,0,Strong post-incident migration gain counties,0.8464979594685739,0.6987418056585617,3,Gradual post-incident migration gain counties
49039,Sanpete County,UT,Very Low,2,1,Spike-and-fade migration counties,0.8334625774630395,0.7388566805528407,0,Strong post-incident migration gain counties
49043,Summit County,UT,Low,2,1,Spike-and-fade migration counties,0.9922150370162158,0.984474072733148,2,Volatile migration counties
49045,Tooele County,UT,Low,1,0,Strong post-incident migration gain counties,0.9661276589555379,0.944445034564882,2,Volatile migration counties
49049,Utah County,UT,High,4,1,Spike-and-fade migration counties,0.6536759753863223,0.31168981776068583,0,Strong post-incident migration gain counties
49051,Wasatch County,UT,Very Low,2,2,Volatile migration counties,0.759708853850189,0.5194180731116805,1,Spike-and-fade migration counties
49053,Washington County,UT,Moderate,2,2,Volatile migration counties,0.9999999999997549,0.999999999999509,1,Spike-and-fade migration counties
49057,Weber County,UT,Moderate,2,3,Gradual post-incident migration gain counties,0.993375518273092,0.9868685933117947,0,Strong post-incident migration gain counties
50001,Addison County,VT,Very Low,9,3,Gradual post-incident migration gain counties,0.9997797535228062,0.9995834025819702,0,Strong post-incident migration gain counties
50003,Bennington County,VT,Low,6,3,Gradual post-incident migration gain counties,0.838732926091479,0.684342937859894,0,Strong post-incident migration gain counties
50005,Caledonia County,VT,Very Low,7,0,Strong post-incident migration gain counties,0.864093091290377,0.7730537890457853,1,Spike-and-fade migration counties
50007,Chittenden County,VT,Low,12,3,Gradual post-incident migration gain counties,0.999868120983782,0.9997969233900267,2,Volatile migration counties
50009,Essex County,VT,Very Low,12,0,Strong post-incident migration gain counties,0.9843871010400037,0.9722660004038768,3,Gradual post-incident migration gain counties
50011,Franklin County,VT,Very Low,9,3,Gradual post-incident migration gain counties,0.9816819134210294,0.9637480080222297,0,Strong post-incident migration gain counties
50013,Grand Isle County,VT,Very Low,3,1,Spike-and-fade migration counties,0.9950983297974538,0.9902291305158866,2,Volatile migration counties
50015,Lamoille County,VT,Very Low,12,0,Strong post-incident migration gain counties,0.6722158847675487,0.35312810342635065,3,Gradual post-incident migration gain counties
50017,Orange County,VT,Very Low,13,3,Gradual post-incident migration gain counties,0.9979335511036147,0.9959391201490541,0,Strong post-incident migration gain counties
50019,Orleans County,VT,Very Low,12,3,Gradual post-incident migration gain counties,0.8346198937096906,0.6757726657474443,0,Strong post-incident migration gain counties
50021,Rutland County,VT,Low,8,0,Strong post-incident migration gain counties,0.5785605628622101,0.17424115561485837,3,Gradual post-incident migration gain counties
50023,Washington County,VT,Low,11,3,Gradual post-incident migration gain counties,0.9360353826535242,0.8725602156551018,0,Strong post-incident migration gain counties
50025,Windham County,VT,Low,6,0,Strong post-incident migration gain counties,0.8842079030288109,0.7706335132662638,1,Spike-and-fade migration counties
50027,Windsor County,VT,Low,8,0,Strong post-incident migration gain counties,0.8055272609562706,0.6159166495658217,1,Spike-and-fade migration counties
51003,Albemarle County,VA,Low,3,3,Gradual post-incident migration gain counties,0.6917951710393188,0.4066379673497921,0,Strong post-incident migration gain counties
51005,Alleghany County,VA,Very Low,1,1,Spike-and-fade migration counties,0.9940489829449427,0.9906247215474528,0,Strong post-incident migration gain counties
51007,Amelia County,VA,Very Low,4,1,Spike-and-fade migration counties,0.8704037567261005,0.7452487781467402,0,Strong post-incident migration gain counties
51009,Amherst County,VA,Very Low,1,0,Strong post-incident migration gain counties,0.6201026153938634,0.2439925210896205,3,Gradual post-incident migration gain counties
51011,Appomattox County,VA,Very Low,4,0,Strong post-incident migration gain counties,0.9846734629715574,0.9704165731192573,1,Spike-and-fade migration counties
51013,Arlington County,VA,Low,2,0,Strong post-incident migration gain counties,0.6503526221911899,0.46100303398065734,1,Spike-and-fade migration counties
51015,Augusta County,VA,Low,1,3,Gradual post-incident migration gain counties,0.8416825435808379,0.684084814369569,0,Strong post-incident migration gain counties
51019,Bedford County,VA,Low,2,3,Gradual post-incident migration gain counties,0.6887979715958418,0.37905191618566364,0,Strong post-incident migration gain counties
51023,Botetourt County,VA,Very Low,2,0,Strong post-incident migration gain counties,0.9570728054308065,0.9196247717059107,3,Gradual post-incident migration gain counties
51029,Buckingham County,VA,Very Low,2,3,Gradual post-incident migration gain counties,0.7608411993988217,0.5229341520008429,0,Strong post-incident migration gain counties
51031,Campbell County,VA,Very Low,3,3,Gradual post-incident migration gain counties,0.9998597115374886,0.9997558380894338,0,Strong post-incident migration gain counties
51033,Caroline County,VA,Very Low,4,0,Strong post-incident migration gain counties,0.9825489252393131,0.9670622711188732,3,Gradual post-incident migration gain counties
51035,Carroll County,VA,Low,1,0,Strong post-incident migration gain counties,0.5419808704511258,0.0856472004511149,1,Spike-and-fade migration counties
51037,Charlotte County,VA,Very Low,4,0,Strong post-incident migration gain counties,0.9226870337130808,0.8597201920705313,1,Spike-and-fade migration counties
51041,Chesterfield County,VA,Moderate,4,3,Gradual post-incident migration gain counties,0.8915186125246375,0.7836253032616651,0,Strong post-incident migration gain counties
51043,Clarke County,VA,Very Low,2,3,Gradual post-incident migration gain counties,0.6192535772102501,0.2597538231141533,0,Strong post-incident migration gain counties
51047,Culpeper County,VA,Low,3,0,Strong post-incident migration gain counties,0.6291526402747148,0.2754388886510132,3,Gradual post-incident migration gain counties
51049,Cumberland County,VA,Very Low,4,0,Strong post-incident migration gain counties,0.9029340536026452,0.8341286122164913,1,Spike-and-fade migration counties
51053,Dinwiddie County,VA,Very Low,3,0,Strong post-incident migration gain counties,0.7170370931905471,0.5686937293531484,3,Gradual post-incident migration gain counties
51057,Essex County,VA,Very Low,4,0,Strong post-incident migration gain counties,0.5051599256478886,0.012892153724219035,1,Spike-and-fade migration counties
51059,Fairfax County,VA,High,2,3,Gradual post-incident migration gain counties,0.5440698003180386,0.1121620903582059,0,Strong post-incident migration gain counties
51061,Fauquier County,VA,Low,3,3,Gradual post-incident migration gain counties,0.8369677119349795,0.6756270739111347,0,Strong post-incident migration gain counties
51063,Floyd County,VA,Very Low,4,1,Spike-and-fade migration counties,0.8597389606693094,0.7259670292232328,0,Strong post-incident migration gain counties
51065,Fluvanna County,VA,Very Low,3,1,Spike-and-fade migration counties,0.9604798212639925,0.9227060294325522,0,Strong post-incident migration gain counties
51067,Franklin County,VA,Very Low,4,3,Gradual post-incident migration gain counties,0.851410386954482,0.7032071979118749,0,Strong post-incident migration gain counties
51069,Frederick County,VA,Low,2,3,Gradual post-incident migration gain counties,0.6673982185427826,0.3367592565767265,0,Strong post-incident migration gain counties
51073,Gloucester County,VA,Very Low,1,3,Gradual post-incident migration gain counties,0.7177335860584908,0.4518643348337041,0,Strong post-incident migration gain counties
51075,Goochland County,VA,Very Low,3,0,Strong post-incident migration gain counties,0.9847591077348571,0.9710727497497977,1,Spike-and-fade migration counties
51077,Grayson County,VA,Very Low,3,0,Strong post-incident migration gain counties,0.9091296985025684,0.850296935533741,1,Spike-and-fade migration counties
51079,Greene County,VA,Very Low,3,0,Strong post-incident migration gain counties,0.6721142117193241,0.35749571033666566,1,Spike-and-fade migration counties
51083,Halifax County,VA,Low,4,1,Spike-and-fade migration counties,0.9844375876474771,0.9722284743265724,0,Strong post-incident migration gain counties
51085,Hanover County,VA,Low,3,3,Gradual post-incident migration gain counties,0.9843048661982657,0.9688127857003717,0,Strong post-incident migration gain counties
51087,Henrico County,VA,Moderate,2,3,Gradual post-incident migration gain counties,0.9954772069785902,0.9911050372556827,0,Strong post-incident migration gain counties
51089,Henry County,VA,Low,2,3,Gradual post-incident migration gain counties,0.9998951309134665,0.9998242526839225,2,Volatile migration counties
51093,Isle of Wight County,VA,Very Low,3,3,Gradual post-incident migration gain counties,0.9853346490690503,0.9708322432872112,0,Strong post-incident migration gain counties
51095,James City County,VA,Low,2,1,Spike-and-fade migration counties,0.97123478801256,0.9567063510160881,2,Volatile migration counties
51097,King and Queen County,VA,Very Low,4,1,Spike-and-fade migration counties,0.9878681847657286,0.9787110724933217,0,Strong post-incident migration gain counties
51099,King George County,VA,Very Low,3,3,Gradual post-incident migration gain counties,0.9983632717199951,0.9968613091843014,0,Strong post-incident migration gain counties
51101,King William County,VA,Very Low,5,0,Strong post-incident migration gain counties,0.9847113064183246,0.9733616619165403,2,Volatile migration counties
51103,Lancaster County,VA,Very Low,4,0,Strong post-incident migration gain counties,0.9929535722543841,0.9893763581712611,2,Volatile migration counties
51105,Lee County,VA,Low,1,1,Spike-and-fade migration counties,0.9320047743433402,0.8871627928654104,0,Strong post-incident migration gain counties
51107,Loudoun County,VA,Low,2,1,Spike-and-fade migration counties,0.9928297638458271,0.9858507643829596,2,Volatile migration counties
51109,Louisa County,VA,Very Low,4,0,Strong post-incident migration gain counties,0.9835958943600022,0.9685680454163103,1,Spike-and-fade migration counties
51111,Lunenburg County,VA,Very Low,1,3,Gradual post-incident migration gain counties,0.9335756311664909,0.8674678218724413,0,Strong post-incident migration gain counties
51113,Madison County,VA,Very Low,3,0,Strong post-incident migration gain counties,0.602530084633774,0.21621266829988894,3,Gradual post-incident migration gain counties
51115,Mathews County,VA,Very Low,2,0,Strong post-incident migration gain counties,0.5747239834418735,0.15070838185880525,1,Spike-and-fade migration counties
51117,Mecklenburg County,VA,Low,4,0,Strong post-incident migration gain counties,0.5096101698700057,0.02374603857893226,3,Gradual post-incident migration gain counties
51119,Middlesex County,VA,Very Low,3,1,Spike-and-fade migration counties,0.735903636901026,0.5414166215296843,2,Volatile migration counties
51121,Montgomery County,VA,Low,2,1,Spike-and-fade migration counties,0.9975528593645437,0.9951338099999542,2,Volatile migration counties
51125,Nelson County,VA,Very Low,3,1,Spike-and-fade migration counties,0.9959361213435227,0.9934449892612981,0,Strong post-incident migration gain counties
51127,New Kent County,VA,Very Low,3,3,Gradual post-incident migration gain counties,0.7950201877755895,0.5935106470779407,0,Strong post-incident migration gain counties
51133,Northumberland County,VA,Very Low,4,0,Strong post-incident migration gain counties,0.8076997631135662,0.6622563260589188,1,Spike-and-fade migration counties
51135,Nottoway County,VA,Very Low,4,0,Strong post-incident migration gain counties,0.9934863272507767,0.9897765993186196,1,Spike-and-fade migration counties
51137,Orange County,VA,Very Low,2,0,Strong post-incident migration gain counties,0.9862472773070612,0.9781035959277576,2,Volatile migration counties
51139,Page County,VA,Very Low,2,3,Gradual post-incident migration gain counties,0.9102053925054392,0.8208450237537395,0,Strong post-incident migration gain counties
51141,Patrick County,VA,Very Low,4,3,Gradual post-incident migration gain counties,0.9894220762281828,0.9789262087178222,0,Strong post-incident migration gain counties
51143,Pittsylvania County,VA,Low,4,3,Gradual post-incident migration gain counties,0.9988956366771156,0.9979037832093712,0,Strong post-incident migration gain counties
51145,Powhatan County,VA,Very Low,4,0,Strong post-incident migration gain counties,0.8855435749724304,0.8024065803919481,3,Gradual post-incident migration gain counties
51147,Prince Edward County,VA,Very Low,4,0,Strong post-incident migration gain counties,0.9266725172444592,0.8695811592751987,2,Volatile migration counties
51149,Prince George County,VA,Very Low,2,1,Spike-and-fade migration counties,0.5552293105437303,0.11260313552450191,0,Strong post-incident migration gain counties
51153,Prince William County,VA,Moderate,2,1,Spike-and-fade migration counties,0.935563214042658,0.8745019805393311,0,Strong post-incident migration gain counties
51155,Pulaski County,VA,Low,2,3,Gradual post-incident migration gain counties,0.7469612035985336,0.4955876058800585,0,Strong post-incident migration gain counties
51157,Rappahannock County,VA,Very Low,4,1,Spike-and-fade migration counties,0.9332269140044454,0.8664538283429246,2,Volatile migration counties
51161,Roanoke County,VA,Low,2,3,Gradual post-incident migration gain counties,0.9742567316863396,0.9487903693950825,0,Strong post-incident migration gain counties
51163,Rockbridge County,VA,Very Low,1,1,Spike-and-fade migration counties,0.9161149641979481,0.8644568311373744,0,Strong post-incident migration gain counties
51165,Rockingham County,VA,Low,1,1,Spike-and-fade migration counties,0.9971296620325645,0.9953132983115601,2,Volatile migration counties
51167,Russell County,VA,Very Low,2,0,Strong post-incident migration gain counties,0.9462922890389435,0.8980878134367052,1,Spike-and-fade migration counties
51169,Scott County,VA,Very Low,1,0,Strong post-incident migration gain counties,0.991215889966251,0.9838908485711727,1,Spike-and-fade migration counties
51171,Shenandoah County,VA,Low,2,3,Gradual post-incident migration gain counties,0.904388728702618,0.8092164107459909,0,Strong post-incident migration gain counties
51173,Smyth County,VA,Low,1,0,Strong post-incident migration gain counties,0.9961856646999386,0.9938124320421943,3,Gradual post-incident migration gain counties
51177,Spotsylvania County,VA,Low,3,0,Strong post-incident migration gain counties,0.7376406724699619,0.4959288847068667,3,Gradual post-incident migration gain counties
51179,Stafford County,VA,Low,3,0,Strong post-incident migration gain counties,0.5927820108835424,0.22435990964950903,3,Gradual post-incident migration gain counties
51183,Sussex County,VA,Very Low,1,1,Spike-and-fade migration counties,0.9314980347715234,0.8630004829254575,2,Volatile migration counties
51185,Tazewell County,VA,Low,2,0,Strong post-incident migration gain counties,0.8835425998810572,0.8097416430685824,2,Volatile migration counties
51187,Warren County,VA,Very Low,2,1,Spike-and-fade migration counties,0.737326721713302,0.47474996962195426,2,Volatile migration counties
51191,Washington County,VA,Low,1,0,Strong post-incident migration gain counties,0.5896186766999026,0.18716143741871444,3,Gradual post-incident migration gain counties
51193,Westmoreland County,VA,Very Low,3,1,Spike-and-fade migration counties,0.5678953898745084,0.1380406699960101,0,Strong post-incident migration gain counties
51195,Wise County,VA,Low,1,0,Strong post-incident migration gain counties,0.9894296606758908,0.9829535244808516,1,Spike-and-fade migration counties
51197,Wythe County,VA,Low,1,0,Strong post-incident migration gain counties,0.9415342334849578,0.892632540543962,3,Gradual post-incident migration gain counties
51199,York County,VA,Low,1,0,Strong post-incident migration gain counties,0.9628212869036726,0.9275286363031007,1,Spike-and-fade migration counties
51510,Alexandria City,VA,Low,2,2,Volatile migration counties,0.9761128760336198,0.9522257520672389,1,Spike-and-fade migration counties
51520,Bristol City,VA,Very Low,2,2,Volatile migration counties,0.9136571451986295,0.8334456477252934,1,Spike-and-fade migration counties
51530,Buena Vista City,VA,Very Low,1,1,Spike-and-fade migration counties,0.9353567507243373,0.8707135248651069,2,Volatile migration counties
51540,Charlottesville City,VA,Very Low,1,2,Volatile migration counties,0.9999999999545768,0.9999999999091539,1,Spike-and-fade migration counties
51550,Chesapeake City,VA,Low,2,3,Gradual post-incident migration gain counties,0.9825780894587436,0.9656078617020794,0,Strong post-incident migration gain counties
51570,Colonial Heights City,VA,Very Low,1,0,Strong post-incident migration gain counties,0.580387358199905,0.2995466916028673,1,Spike-and-fade migration counties
51590,Danville City,VA,Low,3,0,Strong post-incident migration gain counties,0.9953127929642993,0.9924989573492634,1,Spike-and-fade migration counties
51600,Fairfax City,VA,Very Low,2,3,Gradual post-incident migration gain counties,0.9309603210590112,0.8631622674824222,0,Strong post-incident migration gain counties
51610,Falls Church City,VA,Very Low,2,2,Volatile migration counties,1.0,1.0,1,Spike-and-fade migration counties
51620,Franklin City,VA,Very Low,3,0,Strong post-incident migration gain counties,0.9085045978682936,0.8247703296870674,1,Spike-and-fade migration counties
51630,Fredericksburg City,VA,Very Low,3,0,Strong post-incident migration gain counties,0.980826812338192,0.971033132083136,1,Spike-and-fade migration counties
51640,Galax City,VA,Very Low,2,1,Spike-and-fade migration counties,0.9725214698391688,0.9450539850189038,2,Volatile migration counties
51650,Hampton City,VA,Low,3,0,Strong post-incident migration gain counties,0.9795407748178278,0.9670021632667669,1,Spike-and-fade migration counties
51660,Harrisonburg City,VA,Very Low,1,2,Volatile migration counties,0.9999863072612573,0.9999726145225144,1,Spike-and-fade migration counties
51670,Hopewell City,VA,Very Low,1,2,Volatile migration counties,0.5581484660358853,0.11629693207189801,1,Spike-and-fade migration counties
51680,Lynchburg City,VA,Low,1,1,Spike-and-fade migration counties,0.9920495811412261,0.984099490967142,2,Volatile migration counties
51683,Manassas City,VA,Very Low,2,0,Strong post-incident migration gain counties,0.5027304296060215,0.020795301280624068,3,Gradual post-incident migration gain counties
51685,Manassas Park City,VA,Very Low,2,1,Spike-and-fade migration counties,0.7578131128442306,0.5156262789720985,2,Volatile migration counties
51690,Martinsville City,VA,Very Low,3,1,Spike-and-fade migration counties,0.8642746108804493,0.7311517106945319,0,Strong post-incident migration gain counties
51700,Newport News City,VA,Low,3,1,Spike-and-fade migration counties,0.8498972685786143,0.7084129332637464,0,Strong post-incident migration gain counties
51710,Norfolk City,VA,Moderate,2,3,Gradual post-incident migration gain counties,0.9995103729665358,0.9991288956175337,2,Volatile migration counties
51730,Petersburg City,VA,Very Low,1,1,Spike-and-fade migration counties,0.9753515876532008,0.9507788685628874,2,Volatile migration counties
51735,Poquoson City,VA,Very Low,1,1,Spike-and-fade migration counties,0.9911595674545711,0.9864432925261422,2,Volatile migration counties
51740,Portsmouth City,VA,Low,2,0,Strong post-incident migration gain counties,0.9947317227732364,0.9918404077663796,1,Spike-and-fade migration counties
51760,Richmond City,VA,Low,2,1,Spike-and-fade migration counties,0.993473176036399,0.9870709682264325,2,Volatile migration counties
51770,Roanoke City,VA,Low,2,0,Strong post-incident migration gain counties,0.8265516684925143,0.675112123578237,1,Spike-and-fade migration counties
51775,Salem City,VA,Very Low,1,0,Strong post-incident migration gain counties,0.9874330764062736,0.9762874209592297,1,Spike-and-fade migration counties
51790,Staunton City,VA,Very Low,1,1,Spike-and-fade migration counties,0.8610683442585177,0.7258792080783134,0,Strong post-incident migration gain counties
51800,Suffolk City,VA,Low,2,3,Gradual post-incident migration gain counties,0.8976346272317939,0.7956085217802984,0,Strong post-incident migration gain counties
51810,Virginia Beach City,VA,Low,2,3,Gradual post-incident migration gain counties,0.9998267028390356,0.9996926228730704,0,Strong post-incident migration gain counties
51820,Waynesboro City,VA,Very Low,1,1,Spike-and-fade migration counties,0.6036144530678902,0.3099699122016322,2,Volatile migration counties
51830,Williamsburg City,VA,Very Low,2,0,Strong post-incident migration gain counties,0.9135264962158441,0.8317856304596718,2,Volatile migration counties
51840,Winchester City,VA,Very Low,2,2,Volatile migration counties,0.999999999999936,0.9999999999998707,1,Spike-and-fade migration counties
53001,Adams County,WA,Very Low,35,0,Strong post-incident migration gain counties,0.5043831959667984,0.015169323171626947,3,Gradual post-incident migration gain counties
53003,Asotin County,WA,Very Low,34,3,Gradual post-incident migration gain counties,0.944173403540097,0.8885693616700815,0,Strong post-incident migration gain counties
53005,Benton County,WA,Moderate,35,3,Gradual post-incident migration gain counties,0.7981055398136471,0.59689049736314,0,Strong post-incident migration gain counties
53007,Chelan County,WA,Moderate,52,3,Gradual post-incident migration gain counties,0.9172258611901427,0.8349940897087537,0,Strong post-incident migration gain counties
53009,Clallam County,WA,Moderate,41,3,Gradual post-incident migration gain counties,0.9974156464269359,0.994992314807434,0,Strong post-incident migration gain counties
53011,Clark County,WA,Moderate,35,3,Gradual post-incident migration gain counties,0.9784022597952171,0.9569788242586758,0,Strong post-incident migration gain counties
53013,Columbia County,WA,Very Low,31,0,Strong post-incident migration gain counties,0.9272170711897676,0.8549955063246428,1,Spike-and-fade migration counties
53015,Cowlitz County,WA,Moderate,36,0,Strong post-incident migration gain counties,0.6776560876495278,0.3570823353363288,3,Gradual post-incident migration gain counties
53017,Douglas County,WA,Low,40,0,Strong post-incident migration gain counties,0.6798745690821052,0.3650447291913156,3,Gradual post-incident migration gain counties
53019,Ferry County,WA,Low,27,0,Strong post-incident migration gain counties,0.9118281209344605,0.8248741201809336,1,Spike-and-fade migration counties
53021,Franklin County,WA,Low,36,0,Strong post-incident migration gain counties,0.6228640789066902,0.2526290956977497,3,Gradual post-incident migration gain counties
53025,Grant County,WA,Low,37,3,Gradual post-incident migration gain counties,0.9939374189746227,0.9879206006814293,0,Strong post-incident migration gain counties
53027,Grays Harbor County,WA,High,39,0,Strong post-incident migration gain counties,0.8895436091795603,0.7818388682259194,3,Gradual post-incident migration gain counties
53029,Island County,WA,Low,40,0,Strong post-incident migration gain counties,0.9442440680845425,0.9059238297806235,3,Gradual post-incident migration gain counties
53031,Jefferson County,WA,Low,41,3,Gradual post-incident migration gain counties,0.9996065411032242,0.9993308964372515,0,Strong post-incident migration gain counties
53033,King County,WA,Very High,36,0,Strong post-incident migration gain counties,0.6545856028318963,0.3253722450721347,3,Gradual post-incident migration gain counties
53035,Kitsap County,WA,Moderate,33,0,Strong post-incident migration gain counties,0.5129022641202978,0.02733305034461264,1,Spike-and-fade migration counties
53037,Kittitas County,WA,Moderate,41,1,Spike-and-fade migration counties,0.6501623251994343,0.45977786912673396,2,Volatile migration counties
53039,Klickitat County,WA,Low,39,0,Strong post-incident migration gain counties,0.6539671080793774,0.3091487944801525,3,Gradual post-incident migration gain counties
53041,Lewis County,WA,Moderate,41,0,Strong post-incident migration gain counties,0.9849178750881212,0.9715474879204886,1,Spike-and-fade migration counties
53043,Lincoln County,WA,Low,39,0,Strong post-incident migration gain counties,0.856764872173155,0.7151356650897012,1,Spike-and-fade migration counties
53045,Mason County,WA,Moderate,40,0,Strong post-incident migration gain counties,0.9760090336227805,0.9567360383530191,3,Gradual post-incident migration gain counties
53047,Okanogan County,WA,Moderate,52,0,Strong post-incident migration gain counties,0.9630983070037756,0.931678731276224,3,Gradual post-incident migration gain counties
53049,Pacific County,WA,Moderate,38,0,Strong post-incident migration gain counties,0.5444487891428469,0.09768005529358958,1,Spike-and-fade migration counties
53051,Pend Oreille County,WA,Very Low,39,0,Strong post-incident migration gain counties,0.928138127619331,0.8573554634769855,1,Spike-and-fade migration counties
53053,Pierce County,WA,High,34,3,Gradual post-incident migration gain counties,0.9996358479365691,0.9993089174213519,0,Strong post-incident migration gain counties
53055,San Juan County,WA,Very Low,35,1,Spike-and-fade migration counties,0.9946227353563588,0.9899063070076108,2,Volatile migration counties
53057,Skagit County,WA,Moderate,39,3,Gradual post-incident migration gain counties,0.9983136924843666,0.9966678476018406,0,Strong post-incident migration gain counties
53059,Skamania County,WA,Low,43,0,Strong post-incident migration gain counties,0.981748987942972,0.9647675078066201,1,Spike-and-fade migration counties
53061,Snohomish County,WA,High,42,3,Gradual post-incident migration gain counties,0.999881463716904,0.9997991997792807,2,Volatile migration counties
53063,Spokane County,WA,Moderate,30,1,Spike-and-fade migration counties,0.9835288260142769,0.9699223889862252,0,Strong post-incident migration gain counties
53065,Stevens County,WA,Low,24,0,Strong post-incident migration gain counties,0.8344991939845661,0.6724143014536651,1,Spike-and-fade migration counties
53067,Thurston County,WA,High,36,3,Gradual post-incident migration gain counties,0.9957916221493773,0.9917648067357202,0,Strong post-incident migration gain counties
53071,Walla Walla County,WA,Low,36,3,Gradual post-incident migration gain counties,0.9999354790285713,0.9998954850668419,2,Volatile migration counties
53073,Whatcom County,WA,Moderate,40,0,Strong post-incident migration gain counties,0.9732335777231963,0.9545833188768476,1,Spike-and-fade migration counties
53075,Whitman County,WA,Very Low,37,1,Spike-and-fade migration counties,0.8875883071776566,0.7751766185506531,2,Volatile migration counties
53077,Yakima County,WA,Moderate,41,3,Gradual post-incident migration gain counties,0.998507399439925,0.9970512896540971,0,Strong post-incident migration gain counties
54005,Boone County,WV,Low,1,1,Spike-and-fade migration counties,0.7734304886834131,0.5581509905622292,0,Strong post-incident migration gain counties
54009,Brooke County,WV,Low,1,0,Strong post-incident migration gain counties,0.9193657725483781,0.844285692397439,1,Spike-and-fade migration counties
54011,Cabell County,WV,Moderate,3,0,Strong post-incident migration gain counties,0.9323262969420986,0.8670756825948129,3,Gradual post-incident migration gain counties
54019,Fayette County,WV,Low,2,0,Strong post-incident migration gain counties,0.706168040877106,0.5500116016826165,3,Gradual post-incident migration gain counties
